rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
3.9,Maria Ristorante,CoQBcgAAAMmNWoIWt0bb6VlpZCEBpDDecn6kd9LQB97x5o2bItNZ0BVnOq01OiTvCbEl0YcyiUtODjbiWP5S6sdA9A1D02fxjH7YEsesbZy2LNtUv5cNJ-rJc3IVrS3yAA0ZDm-Au0TsMfXHmYJ86qVB8VW47DBfHVExmR2RZELJvTeraiOcEhBCYEHn2nqUq6QhCea-4OmEGhSQ0xMPECK28vx48ufO0-_ty8KVFQ,2,40.584148,-73.936708,{u'open_now': True},"3073 Emmons Ave, New York","[{u'photo_reference': u'CnRnAAAAgvzTzlP4k6ZO3haaL-_r7XKG80kryWmbHNiTbqh-n9XDk1Dyl0tc-MEoTChgr1d-2Tt_zapiTT5MFBbGEaQcqHZA642BGjXz_KPHwBCsHxdsYvGiSSJXYMeURdMlDPN_UmBwpkEZqQ-XC2rMfkw0OBIQ-lvatGgfdoJh8utPITAMORoUarIFEe4c1Cc1-AK3tixy8DvkZ0Q', u'width': 2000, u'html_attributions': [], u'height': 1380}]",a1f601862addb30478b16ce3c6be9138f6dbb840,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,La Vue Restaurant & Lounge,CoQBfAAAAEqcfbVX_IbjyoVobSN5CI4YWitCVe3uETkniYqqTb-upOi3Ata4XqbKIUCR1x1xu3o5RRLRBzAYZv_bpJvb4WPYYB-PG7U_TQ6LKnZBojJ2bRixDEAGwN3S93g5Odyb8HF9PDZnmNKhcnb-84w3v6GrwaON9nEknGobG2BOBce-EhAXOa1_rpVKWWnGfwMMWaubGhRjHVtxJZetkRGDPkQkNhEi9bDaEg,,40.583914,-73.932784,{u'open_now': True},"3202 Emmons Ave, New York","[{u'photo_reference': u'CnRnAAAAzAGtjJvCiFjxLBkWA4IumEdHeFcmFjmhJQyFglYkYQHy8SNj1-Zlro1MbnZNOBwaifKAydKHJixjLu6rUO5Bcz1rnVIUhydRLCny8D2IwteSwr6Y17-ez32xm2OTjxPmQvXGxPbr35kJ3xhX_DUk2RIQsGCm8kGHwCyAuKT1djfVPhoU_SvbZDxRvhtqVEO6C4W2TmWNHM4', u'width': 1496, u'html_attributions': [], u'height': 851}]",01993deec05ce7119c8c0b7d6f983d5b60bf44e7,"[u'night_club', u'cafe', u'bar', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
,Ionia Cafe,CnRtAAAAsI8RToaAJi4JInBIF541KBPMEgm717STyQf3g_z-fovuUy-hgR_32N1PCjzPV46w-wBNju50q7n5dC5DR8J4zbdhWOkJmF1-DbB0zhO6PEnUuC-mCFiWy9z5IlzqRHwJwmeqfVAZNLmyTJPOJq8FNhIQHfBBJhhxf4-nQQ2np99URhoUxpJIoxRcXLdWOdWf9x54rvTUaO8,,40.585338,-73.951622,,"1726 Sheepshead Bay Rd, Brooklyn",,670817c678a185214d39059554844623fe1e0822,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Deli & Pizza luncheonette Corporation.,CpQBiQAAABjIux82nQtTDuLjLj5udJPRzyiCLCKEMDost194mpgiKyVBR8Y9E_LzOLPXRE0V-F-7-fxEoiS4v4Q2bzxp7wERUBy-S2iEptMSunvxaI2grZ0Uz9X5q9sAn9Be1yyrK59ao56tD32opMfqVwhRIv6QBcsXPnIj55Uo4XgJ0vI3ck7jbTu4uie8NGuaUrYlgBIQP7SzzjFu_3SmyeuFl8PhkBoUidAUmye2qD6bmZR4hMpZ5KD_p7g,,40.586242,-73.971547,{u'open_now': True},"603 Avenue Z, Brooklyn",,f56154c5628f5a1c99fc013b14ef06f2b22012be,"[u'store', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dombo Coffee Shop Pizzeria,CoQBfAAAABi0hhhrzEPM0eU8oApi8ZtiTjNu24AwlYMpngqM2YhzytqskkjfhK2tIwY2aoZ-y6dJG4C4SJkhARznG8SeWDxKdHLhark3-BlvRaqOCZJif_-IDN-N3IP_plLrsRE3_0BKtIMmIQL4JQqaGRuZLzw412X5uY42lrHc5OhQGG1TEhDl4wrV-r2LiIg6tX39843aGhSo1bWnApqYQq_3XgbXdYbsjoqb1Q,,40.586089,-73.966716,,"2616 Ocean Pkwy, Brooklyn",,349fa4054a4c6b2810dc0d811d572e538b55d026,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.3,Arbuz Cafe,CnRrAAAAde2Wk9yrL6v4zhRRTRRGmUcyJ-p68tqVBgVi8zS9DTfaFwiLto4FYjy4kcJOEYsKPmuzCmBZRZZ1MYSnXBLmNE8atE8DhshkMZ8XCyX1PPSpcPm7TiogGDuucXiO8H6bAtoKJxDlQLoxYyOGzz28bRIQCo4lgMbeAQD-BejUYnVVcxoUqd7YC7tEjLVgq0zEiRSW4uJHBtQ,1,40.585791,-73.951987,{u'open_now': True},"1706 Sheepshead Bay Rd, New York","[{u'photo_reference': u'CnRnAAAAxpCjrG47YjG5wEGJ5h9PNfT42jH7pe7_agzHHlGyfA6cSrzyQynlDeNhTfESQ48w9jqDeqbdy0SSjYdHNMqy9-YuYxMJ8EPfgpWjZ6QuJm9Zz8S6hIx-pg6RbBQ8ojSUbaDLRlPkQGR7QuGOOp4uABIQ83DzRO-5qsaZyJ8FIWEePhoUXeM69eezAibATJzHiHredUksLCE', u'width': 602, u'html_attributions': [], u'height': 402}]",d5a7072eba0db87676adfff3fc2e916857dda983,"[u'store', u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.9,Cafe Glechik of sheepshead bay,CoQBfwAAAJC8AXQTroKKbhXaSTQXVamUTb1JyYZur7vZAEpz33jeJjVHoSg_LPpCJSwAN39_51iwLKEWvb_2QEGYhhCpkNBbTp8pExdJKTgYfQn6pPoLbDO7TfeKqK2CLwI9jWsG9Qpsd7uEjTWtuVG4RBF6ylYvF0P-FrtYkYqLOAzxuJObEhDP3UZkJbcU57lfxP63lGhdGhQGi9ObNgKYFsrWcQcQp32iOCDSSw,2,40.586433,-73.952157,{u'open_now': True},"1655 Sheepshead Bay Rd, Brooklyn","[{u'photo_reference': u'CpQBhAAAADi1vF7o_f1XHeFSQ832VkNJnvhXS9ZvjLLxPGux-0PgTh9Jm9un3RLLu8ya8neZfj7H3QfEejkbuEsV916lW_9zpM6ITp8kU97T594Gn0OiKjIRoP2RuQHGpuuxF-MhCNb0lN6InMFPqbQSHA0L-xUyJeET9Jy4dctbbIYyaeaEc6KrdtoPxftKzoSiTybclhIQ5dUL2b_8yvReRHrr4YMMqBoUIfWXHb_wfyKrDlWwisto1WAvMqs', u'width': 612, u'html_attributions': [u'From a Google User'], u'height': 816}]",7babbf4e38832c43c04e61be7bb83be7d6f5a640,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRwAAAATWudLxlht7_Xe7hE249vuNetO5glxCmiNomo4HsRZ2uHbg1fw5AAPqHoH98NjQHLXIu1z8dDktjBmhL5XqVP-xF-srplWnLuV4puEKczIOSRs6DIxpRYwEqIqMZ36gssAjZ9YoEd6bYBUbIS83Cq_RIQS_-DZpJqb-8x6k3lWPIv_xoUmTesF5WVGu18cZ7Wg6B9ZY5w4vw,1,40.586231,-73.93038,{u'open_now': True},"2801 Knapp St, Brooklyn",,a3171f6eaa060db6d77e4574b478f5318996538b,"[u'store', u'meal_takeaway', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.2,Nargis Cafe,CnRsAAAAp_vOrxpOxTpQSYFmoF77fsWUIr6qOB7U1Xqza4Km5ST64_4tK3HHFM9NVta_RiwXB-hnW3pDgE4SXk1-TUyzqpKlxv_QWtgz3TJ8ObsvnkDC_ikAuzlabtCdJvOvBKaLmlMarmzWXjL-XRmBgAiHhxIQ7-woaHIGnzeCknfV74u08RoUKEvn0Moy-8KFFXF5ykHqanm5n1g,2,40.587855,-73.960663,{u'open_now': True},"2818 Coney Island Ave, Brooklyn","[{u'photo_reference': u'CnRnAAAAbed0AZcXQsfJTwCcMDdwZx_Xv2JrGd5eTRSE3we7hfrBsnxyhNtZJTmedtINSi-KDcyDP_xB3q1mczmv4Z7khsiNxGzssIQp8oSw7_tlprJNoeJtgne1HyLaAKrdTo8ZIZf4D4bf-bUPfNitW3JabhIQ30Yp4rKOAZfd4l2pVo6JYxoUdql8Sdgxy0pHAEc4zxTRWp6gTBM', u'width': 925, u'html_attributions': [], u'height': 703}]",df6f532e0f32ca43b9b5c96e1eeb9eda4a347a04,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,Brooklyn Bagel Boys,CoQBdgAAAPhCzkU6wsb1EXKjxAy6yYAhnb-7dpL3u4Yns1uZkwYQ5C-7THdlieLchK7kNPxUygNAP-Qyv1pxhJXQP_bC7D13pjzbTE2YImnYs8XjwhPx8cffgSZ4sD2Wh9BHuJJAdmQMKar6rerSmnk1bnDF7sNKigb5O-Qcta1RExd5rj04EhATRG3gS-dzPO6KEkGuwM5gGhQiLEWJHOqY2cgrZMmKjbrLOskHdQ,1,40.587606,-73.960196,{u'open_now': True},"2829 Coney Island Ave, New York",,b9943dcf278d8eb73310fba0c187a51873e8467b,"[u'bakery', u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Puff Cafe,CnRqAAAAea4mmegCrx-GPiKHM1y3NDJxDoj1aRDDmkH2bK3AXlnEXJS2K9GPYa7IbPWxWDV-ZsWDJsvfolpCuMtlMIwhnCSEkgPec0o9K_hYsbSxuWAEZCVImtlwMzowI28HausEko9SuSuWRY7Su4062cG0nhIQRjgcx1-yMbphrkPueb_LdBoU_FhlsseGuSD1--KNuptbVbQ-poo,,40.587929,-73.955867,,"1307 Avenue Z, Brooklyn",,8c48d3abc41ed0912e482cb539f1b2b70f1bff0d,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,Tete A Tete,CnRtAAAAFCFSyKpQt_bq26b5dKrvWjjjMxeXHe6m0nzUwrNWXXJRDLB07hSMG38GESwQgUd4ydJE0surq7v89MzxdNEq_uDpglpXiky4qo8mX0fkESYN5HuRwY6_um3nwlHdnQNLFsnl3y3NsOF9qVoY3EfmeBIQ7cPoelSuv2lMKitE-eN21RoUTuL3yvOacpJPRSek4WhX-4TFa3Q,1,40.587736,-73.955156,{u'open_now': True},"2601 E 14th St, Brooklyn",,a57ea006955e3d89a509e7b239dc6c971f45fea9,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Apani - Georgian Cuisine,CoQBegAAACKsKjUNZnMUrAOHPyiha9YpJ3NV_bPc5mTPYSIKpKvlYvaRdn-okGrSgAEu0OcOM4_mz_K7m9hA3eH8acB3tu7nQBT-Hdc8jMVCoWIVz6MKUmO__Ayiow4rfup7t7ty0x520ZquUEJuciHfLbL_0Gi9YXjjg93IXdDLcgHKf3hkEhDubHAfuDGmfiF4BuPLhiImGhS4uzJT90WCAm_gh_eKlJCt4sHrng,,40.58715,-73.953537,,"Sheepshead Bay Rd, New York",,09aca1861f5a443d253181e99e2ef029f4178d5e,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,Coffee Spot Cafe,CoQBcgAAAI4dW6b6zTgkR41i5KmR3sz0TR9F4c0dT7s-UXswfJDu2xqe1NFfHORPEiKnZbLs34YvFv8VQTaNlhkGsfpvQrWewFsvkQMwrVBjAkgzWRrWqb8F379i9xJ_URW-DLmqO-WBbppv0VopDf1Mi-30Bgzl9hS2ayF-i0HLNAG4Xv5WEhAzuLEkJ1eq_vE1nBv5sB1SGhQwT8agulnT1MqNkFmVKJUY1gJDqw,,40.58738,-73.952137,,"1617 Jerome Ave, Brooklyn",,60520ac1ae3853140127e1011d90173edb12de4a,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,JBZ Cafe,CnRrAAAARQomCMJ3A7W2tkhuxTL55JRICgLy9i_IlEejiRafmIRjlbRwdNw9OmMCDD_mqE7ACDzyse2unBCKFjq3dRZd5r3_pm_c7C9w8NBVMdlHcilpGj2wbdhqA2IGmuxVNzaW9dL8El4_mSuYlhLZ00k0XhIQEkYTIiIOTB5frEwqPFm5xxoU16PR4Pe3CZJQ1FTdg4YoEyeRzYw,2,40.588228,-73.960193,{u'open_now': True},"2801 Coney Island Ave, Brooklyn",,ed956cafe30260e75c91d7ca3d5152347ebae16a,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.6,Oasis Cafe,CnRrAAAANLh906_MeXUSVEE3VH8VClaPD-yH61luYtJO4E4JHy1fS1xXpDZUvhdPItQ7n6GNWDcaPOIJKbNgSpEZEcLOMZP2vwiugu_cokouf63Z4XhIeugqd14MaRVcPLnagMmy6ft9B9bcMtweF0EVmAgLuhIQpKFOMtKfIabG3ZnxeeVCShoU8jTeINojm78VE-fEfp7WJMqf9uk,1,40.590991,-73.960452,{u'open_now': True},"2689 Coney Island Ave, New York","[{u'photo_reference': u'CnRnAAAA0orSVd3btSL8lSnlU9uYDcpiyElPvo40vdBEVQFcvCZr84UjwFEfMj_QBk3cSdlqHmfegs2fsOqTqyVaMPbgPytPymDlCByWYRdri4nQf6-tpSkHkrg2LmTyRpbHmfIZJPXRThsmOxGvrp9GgI_VphIQORxGGFeFsrKU85oZ_zbwURoUusd1KBw8dirG0spTk5Z3ToHc8Xc', u'width': 1024, u'html_attributions': [], u'height': 687}]",db2384b43e37d018f1f381ca99b5b12646c03121,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,Vanka Cafe,CnRrAAAA6mIHWp0e4aRp7JVvX1KoKzJWTRqXig8frEp0oc3YkFXlBcMV6U-VHhAu5TJzl6M844fpbBZCflRm4kFZm2fEAkEdx7eMBjQNAyiLQM11NeGbY4R2GLL4vKG35yb_XYP2GJ60p1xfaxljatr7ZyPwjRIQwwRM_mIOijBDysCaINwzExoU0v-LzN8O9y8DRDcG2T8IhWbFrVs,1,40.591029,-73.940274,{u'open_now': True},"3810 Nostrand Ave, New York","[{u'photo_reference': u'CnRnAAAAYGB-4oEFzW8NLfIpdLigKzI6STK-JE98S9MvBADZ5gvZPqF32Mh8cOx8SR3YRs7s4sZAmXf2LoS2DO5qiGrzBxpE-4bYwlaGwi3gFyr9bgrnzwDog3PXc_lxooV2QQcQ-CubRcpibnsLl0MUi4GgLxIQsjyReB8VL0XoQ9aP9BEsfxoU8_Apic45mksJVBe_2NEq3ISIP2E', u'width': 2048, u'html_attributions': [], u'height': 1530}]",32a9f3b28ea61731fa45e5d9931c8ecabebfbb3b,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Shurovin Corporation,CoQBdQAAAHMoDWmMyL_JJdUdqmi6020Qf0ON9h_GtYIV-ZAYJ9DNnY7uGqV2VJcJU0GaaVyGNhPqe6JdSzVem-ngHi-1HBV99D7Q9jp9Hc_8mDfLlW7StJ2m7aU8HciCcTCd604X9iINMNLmIDZSf1bf5PicH3bQjg5OxIhRweax-ecdG4dnEhAMTiHkf_hIzmH7xfo4Xo5CGhRxcOBlzwgvmtSrSvQ1UT8Dh9JJeA,,40.590982,-73.940013,,"3810 Nostrand Ave, Brooklyn",,1c42ba673fad89f41054d41ed48e39fc48ea3d96,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Beans & Crepes,CnRvAAAAn-ibyt9i7Cxcj_OUOiRIOghDblWtGpcN76WKpluG3V_aRhAUJBl-vYzcaez0OmZR10G1gWJo4Ky8x32Cr4SnBMhrMbvzmbLgAip8_J9QBE5A4_5MAojm-naLcUJ-5lsBQVgLfMyl_wFPgAvLn6Zy5BIQdBaO3smtauRQS8Spi_HbMxoU1DBKVsBPt5efENYFa09_-S22CoQ,,40.592025,-73.960918,,"2650 Coney Island Ave, Brooklyn",,280033850c0f97ea4031c4c64c36a62b1150f3a1,"[u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.9,Cafe Tabu,CnRqAAAANYRFU5-A2swXOOMVoXwKE3WhQjSIED6xnfpdFlJy3qTLQ6eaILy6WvHgS-iRgQA9XaUJZkIvXU1w2X5Eu2mUP08xoRoGfpJku9cHXxD83LsxrUD6lNrKpwJRC9CP6yPxKL5dOqRUkcwydYOZPbV3IhIQEXQcFDCsf-j7AH3R12H7ZRoUtis6K9p0wH9yysi2tvzOlhda09Q,,40.593105,-73.94789,,"2205 Avenue X, Brooklyn","[{u'photo_reference': u'CnRoAAAAxoGyd6a_fU56UWFWJZ7njTfXvvCRvO1BZ5KfkXFfNr66GUGnt-t3r95yh6US7vqvN8RRRjYlogvVy4Q_O80xdc1A-I0e71364i9R7dEEnG07dK9YLl8QBB7_uFOIbKPgLBQhkbwILUOC11fsuJ4XBRIQwmb6y5bHjOwcHSLY5dxB1RoUkJpiZD7KmPQqJ96Bx7TaDelEfhM', u'width': 1224, u'html_attributions': [u'<a href=""https://plus.google.com/116456147923139140275"">Elle</a>'], u'height': 1632}]",905a82291a59150675c26df06ea8ab565aa594db,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Galaxy,CnRoAAAApmHeyr2iYa4xZQRZqTMe1Cp12HIo8NjJnhGPFe149H_FcpnvBp6sr9PwMP2Stw6ev7yTS7a2zaw1QaMgxoi8jhzqQZTUjUqTXD0k9FOZ2uhz74zPP-GPJPv2se8dB6aUSPDhDYYPc_lNHq6l5Z22LhIQ5cG4G2A08n2-RQiK2eSRLRoUm5hcjfMxSxM91-4yYpRQkGijf08,,40.593154,-73.947545,,"2223 Avenue X, Brooklyn",,ae76a10408390a94bc435f9f0ccddcf7dfae6e78,"[u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRvAAAAFacN0dX3dqkyRc0bNnIAKrwOsUJ8hQOWUU-WgQsY3022NqnXf5-N8NlnN0uTaECdH-wGvawfHPzu34Onkz85_6S1BcjZkoULunMnkr3QJd-ApHm9gXolyw1GIL_qqgcTQgyM6sm5iOVWttSPZiMHVxIQmA79gPrDwXjNPJcYdwHZYRoUkOAiC0A5gE5R7XrkShplct448VE,1,40.593529,-73.940365,{u'open_now': True},"3701 Nostrand Ave, Brooklyn",,364453a28a37ab43f1e082cd56f5581283241db4,"[u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Amici Cafe,CnRrAAAAr7uOsEi9j-7TLBLKfMGOTVE0xDh05Bz-Hf2q7EMcjMNFVm-QyNfrfmPvK6iq_TORny0s6goeaS_7w-n1BYav13aEZ4T2Ra3z6HIPM49iI-6bEcEGUVT0KHzmvBWdlHebCVDx7MltapPpC86TrW9VMRIQhqy7lrhhu5j0pVz-5V7uqxoUVeAhW_Iy1sZdIJ4KivEj5XTvDVo,,40.59433,-73.927032,,"2636 Gerritsen Ave, Brooklyn",,833c8cb12ae06ca921415b54e9b978d9b55decb7,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Kafeneja Jone,CnRvAAAAJWEwoCzsDc_nHDpf9lpIhxUVcNQqRfTV-1DoZ8gup0ZtuKiVO2NjQ0w6PAO60kvtKztq3dW1kY_xIQf9muo6uBqWReQOCl4Wsa-eJP4KDLI7p-x81dyDNN0zMuyP48Lmkl6BHOOB4xUtOTlTXmN3LBIQn_aSMnwmI33vp4rvMglGWRoUNSSFKE5CJm-Ze_YDlgR7qOq4yAM,,40.594547,-73.973813,{u'open_now': True},"2364 McDonald Ave, Brooklyn",,e216ab3bc93127f5b70565dde785766c4783c304,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe Alina Lounge,CoQBdAAAAJ560D5-reNFXngzjYNX6SiIKAuQSassgHiG4IXwHD4nZjsHLC6W5lHklttnXfIArrsMFGiGUQxWt6numgeduVaL3ixxOLASTgRj1C9xZe8d6F-1KXnYgO8wC--MueGPTeJXp0OMDsrhF1SwJyrjSKVqyp_4Mbmjxn5Gewkuqa1qEhAMUO9nUynFm6dd7oFqbkJnGhSv90GOVcUyT0fCZdoFhcqFm7hclA,2,40.59453,-73.973778,{u'open_now': True},"2364 McDonald Ave, Brooklyn",,fdce191fd4a23fd1a2e47e088c011674e743a3c1,"[u'cafe', u'bar', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
1.7,Dunkin' Donuts,CoQBcQAAAI7m_g-snqMQCW0p3uQFYuJLgbtv5kV9vH5Bdrs0d9Ii8sHk-8vX2plcA5iZiBwzW5d2Jm0YTJ5Vv5Qz9O4cdCy5n6T1JTLebaJLSftmQxtJmPx8Y5W_QmbLJbs2QrmTeF8W1SH2C1e5T2xxBRQQN6Aszt5jrZIqGZ4Hvq5KkQa7EhB5V4FR34GQN2r7cdnCU8BEGhSt2LHD8VruHVcvvKMKGivw2gFZfw,1,40.59601,-73.98448,{u'open_now': True},"2630 86th St, BROOKLYN",,da52f57b8d2e6273b79cb2f295253fcbb4e7db58,"[u'store', u'meal_takeaway', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.2,MTSKHETA CAFE,CnRvAAAAyAKlUvvVvbSZfSpAEN-9kqpovMftt6d9LcDgnqXMyiNuDMhg-O9Y8ctm8gEzgPsWXX5ltcOqtxxRXItvFac-AS7UlD1QllwrQ5IeZnzGJ2REsy9bWJNDJGYp_OJLDYKkRn-o8fxjOEQ0gkoCl9sh9RIQsiDF4hD1iR18OIA9ijwq2hoU09aEMZpbdvn5D_sNE4H3oDZXDeE,2,40.596799,-73.985634,{u'open_now': True},"2568 86th St, Brooklyn","[{u'photo_reference': u'CnRnAAAAXlRMXqvs1c6ln0fVhJSaJwF6d8slxnKVwLYKx7GRekC3r0B2r6c8zvHo7KBO6LbagKMJ-zZu7uxtCVLSYDC2uNYcb2CoJ9fZjeeIBULboWI-7aIuF3Al6Uf68ZqxM9H2KvzGjofVjnUA3_TTrrBz5RIQIp7k9Sp6Vu1SedrnvnMFSxoUNCjiFWJEcfXlOiJPJOMNxD-QDvU', u'width': 640, u'html_attributions': [], u'height': 427}]",9b26d81c6f3bc58a6b661d28897268185d67f7af,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe On The Hill,CoQBcQAAAIOc0nbMq5aCn_O8SK7sECqqZ3OQJ4pwoXxzPu4gNnFAbA13LR8kaDuq2s9gSOOVQaDWZk6fRIkT8mrF6eJDEATptp1xqVb54ZHkFEIIYCKMK6er5ji_II5PFAL7vl-doiTgd7GWhRfF57BAeyp6tDhY8Y9zHfOLNYPRbj2wvyfXEhA2MmxZK8RNuKRLmoB-EwJfGhTh-dlNVBqobUPgyHgkcnHv3rKKlA,1,40.596483,-73.978742,{u'open_now': True},"153 Avenue U, New York","[{u'photo_reference': u'CnRoAAAALUqpvjAZkSP9tyS9mBy7hoj2XGVGMzFmEOpfAl2Gg__zFN0jtEs-O5sZeMpHhMRdysdgk6RNAL0ppX3BMpifzuID385TpFxvy1xIUoBCgWjsKVYqtdWJqcaYLgEFfR2qitSr_RvJaIPYH9bdHWP2exIQQrLBSyUEEQlnjpXdYSxcAhoUXIwWjvreP_8HNnmc4_-Gq2wNlto', u'width': 1280, u'html_attributions': [u'<a href=""https://plus.google.com/101560858900965655934"">Vincent Larkin</a>'], u'height': 960}]",360f761d98b71d9e619419bce36504e0e7493840,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRvAAAAJkCvojP2Ls_64cLDOqv1N3SJOKPb8H7Kh54h1j-twNzR3bzD1dwVAb6QyZ0-kEJ7gLqF89hW1h5a7TeX-Po30J8qN4DXkFPLpL8t66jCQXLmST_K5-AlwsQy6i9s9Jgz4KehPVP4V2Q5VM2_U7jp3BIQf6tsWjvuzGeQ0YtVmgHPTBoUs_q_sAn4F4Dl0nAJUPhejyRrvt0,1,40.596714,-73.976698,{u'open_now': True},"203 Avenue U, Brooklyn","[{u'photo_reference': u'CnRoAAAAENHOszbC1ZAhFGfPYGAdDHZT2qPfSdmvddX6wtulQGMIkc0ZRqmPrr9eWyNZzHGD8Ia8BYVTS9uUa-Pi7a5eLqYYmiL-nVxKtkYsuyyWqgjlBYOan0StcFCu05UyWqON0J6CqCaXm_rLlxgbphm-fRIQBB8szNezdUo5vM15AiSbsRoUOgiyo34jJUctLKUnjUbzLSeDTZo', u'width': 1224, u'html_attributions': [u'<a href=""https://plus.google.com/112489157897639874177"">Suna Wu</a>'], u'height': 1632}]",60e75f57230e76b3e88ff0fe6fccfe68e30cd666,"[u'store', u'meal_takeaway', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRwAAAAQldXXHxlrPqRHF3mY6CuSw2xnyAfwMjbxvg9exl9LiQZpRsG9JrZOLrM3AtcYdKYJiFW36s7DYxoUWufyN2u5BL3nzPdGlvGGxfuy6UV4cdy1q-h-R0FcdVyDpQfkefGZfC1RhwyvReCqn8vgek2thIQhg2zAvpHku5msY5ncagFIBoUnFue2GBMLogos0YLHTM9H9zkG_w,1,40.596469,-73.933717,{u'open_now': True},"2302 Knapp St, Brooklyn",,b2ab09c4b4f3f3d079466160d0de9a1e222a08b1,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,M & S Cafe Inc,CoQBcQAAAJPFjR6Hm7JlplDdScbT_yqF6fKFU1CHlOkpbTYmaW2Tk70bKm3s5hMcsgU-LLeKk9dgh6Im36wNiIFZ-qlrfcgnYn-BRieXjj81a1Zbl-0hd5hdmdc-sCI9VQjdwti4obwoYDb-tI9TjzSf3ChEiXG5Z9R3Qojz7dPmR0OJ6oRgEhC2djGddA7mL8bgJW9agsKqGhS-aF9rLqj8GcXUGFruP4PINRjoOg,,40.597326,-73.985143,,"2023 Stillwell Ave, Brooklyn",,e506ebf53a9305931158f59faa9097fdb892c479,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe La Notte,CnRvAAAA3sb_DPCQmh6k6ZNanwZXy3m1kfnKeJeUaEohc9V4ViJKlgSyVq-DEVU2kxEEaVBR0yOOG8QdKK2v13u2fSkBfRfFPkYuf1ac990u_PUCDm0YpxSW8024sX0-5g7sMceIXWYbmsy43iE16M4yq7RiRBIQU5pmRwho4teNDKfbTHRWYBoUGd5BlOJMUTSaTt9aJ1N7E8HZvCw,,40.597326,-73.985143,,"2023 Stillwell Ave, Brooklyn",,b575c60434742b116ce2f83bc098aa933a58fe28,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
